Discipline,Course_Name,Instructor_Name,Institute_Name,Course_URL
Management,NOC:Organizational Behaviour: Individual Dynamics In Organization,Prof. Abraham Cyril Issac,IIT Guwahati,https://nptel.ac.in/courses/110103433
Management,NOC:AI In Human Resource Management,Prof. Abraham Cyril Issac,IIT Guwahati,https://nptel.ac.in/courses/110103626
Management,NOC:Metrics And Analytics Of Marketing,Prof. Kuldeep Baishya,IIT Guwahati,https://nptel.ac.in/courses/110103917
Management,NOC:Marketing Management - II,"Dr. Shashi Shekhar Mishra, Prof. Jayanta Chatterjee",IIT Kanpur,https://nptel.ac.in/courses/110104070
Management,NOC:Systems Engineering: Theory & Practice,Prof. Deepu Philip,IIT Kanpur,https://nptel.ac.in/courses/110104074
Management,NOC:Management Of New Products And Services,Prof. Jayanta Chatterjee,IIT Kanpur,https://nptel.ac.in/courses/110104084
Management,NOC:Data Analysis And Decision Making - I,Prof. Raghunandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104094
Management,NOC:Management Of Field Sales,Prof. Jayanta Chatterjee,IIT Kanpur,https://nptel.ac.in/courses/110104117
Management,NOC:Advanced Financial Instruments For Sustainable Business And Decentralized Markets,Prof. Abhinava Tripathi,IIT Kanpur,https://nptel.ac.in/courses/110104437
Management,NOC:Advanced Financial Analytics,Prof. Abhinava Tripathi,IIT Kanpur,https://nptel.ac.in/courses/110104624
Management,NOC:Economic Analysis For Management,Prof. Vinay Ramani,IIT Kanpur,https://nptel.ac.in/courses/110104918
Management,NOC:Consumer Behaviour,Prof. Srabanti Mukherjee,IIT Kharagpur,https://nptel.ac.in/courses/110105074
Management,NOC:Foundation Course In Managerial Economics,Prof. Barnali Nag,IIT Kharagpur,https://nptel.ac.in/courses/110105075
Management,NOC:Services Marketing: A Practical Approach,Prof. Biplab Datta,IIT Kharagpur,https://nptel.ac.in/courses/110105078
Management,NOC:Business Ethics,Prof. Susmita Mukhopadhyay,IIT Kharagpur,https://nptel.ac.in/courses/110105079
Management,NOC:E-Business,Prof. Mamata Jenamani,IIT Kharagpur,https://nptel.ac.in/courses/110105083
Management,NOC:Quality Design And Control,Prof. Pradip Kumar Ray,IIT Kharagpur,https://nptel.ac.in/courses/110105088
Management,NOC:Business Analytics For Management Decision,Prof. Rudra P Pradhan,IIT Kharagpur,https://nptel.ac.in/courses/110105089
Management,NOC:Management Of Inventory Systems,Prof. PK Ray,IIT Kharagpur,https://nptel.ac.in/courses/110105095
Management,NOC:Ethics In Engineering Practice,Prof. Susmita Mukhopadhyay,IIT Kharagpur,https://nptel.ac.in/courses/110105097
Management,NOC:Managing Change In Organizations,Prof. Kbl Srivastava,IIT Kharagpur,https://nptel.ac.in/courses/110105120
Management,NOC:Financial Institutions And Markets,Prof. Jitendra Mahakud,IIT Kharagpur,https://nptel.ac.in/courses/110105121
Management,NOC:Sales And Distribution Management,Prof. Sangeeta Sahney,IIT Kharagpur,https://nptel.ac.in/courses/110105122
Management,NOC:Modelling And Analytics For Supply Chain Management,"Prof. Anupam Ghosh, Prof. Kunal Kanti Ghosh",IIT Kharagpur,https://nptel.ac.in/courses/110105141
Management,NOC:Marketing Analytics,Prof. Swagato Chatterjee,IIT Kharagpur,https://nptel.ac.in/courses/110105142
Management,NOC:Management Of Commercial Banking,Prof. Jitendra Mahakud,IIT Kharagpur,https://nptel.ac.in/courses/110105143
Management,NOC:International Marketing,Prof. Biswarup Ghosh,IIT Kharagpur,https://nptel.ac.in/courses/110105157
Management,NOC:Retail Management,Prof. Swagato Chatterjee,IIT Kharagpur,https://nptel.ac.in/courses/110105158
Management,NOC:Business Law For Managers,Prof. S. Srinivasan Prof. Kaushik Mukherjee,IIT Kharagpur,https://nptel.ac.in/courses/110105159
Management,NOC:Safety And Risk Analytics,Prof. Jhareswar Maiti,IIT Kharagpur,https://nptel.ac.in/courses/110105160
Management,NOC:Organizational Design Change And Transformation,"Prof. S. Srinivasan, Prof. Sangeeta Sahney, Prof. Susmita Mukhopadhyay",IIT Kharagpur,https://nptel.ac.in/courses/110105164
Management,"NOC:Mergers, Acquisitions And Corporate Restructuring",Prof. Chandra Sekhar Mishra,IIT Kharagpur,https://nptel.ac.in/courses/110105165
Management,NOC:Advertising & Promotions Management,Prof. Mrinalini Pandey,IIT-ISM Dhanbad,https://nptel.ac.in/courses/110105625
Management,NOC:International Human Resource Management,Prof. Mrinalini Pandey,IIT-ISM Dhanbad,https://nptel.ac.in/courses/110105919
Management,NOC:Fundamentals Of Digital Marketing,"Prof. Atanu Ghosh, Prof. Saini Das",IIT Kharagpur,https://nptel.ac.in/courses/110105920
Management,NOC:Introduction To Operations Research,Prof. G. Srinivasan,IIT Madras,https://nptel.ac.in/courses/110106062
Management,NOC:Design Thinking - A Primer,"Prof. Ashwin Mahalingam, Prof. Bala Ramadurai",IIT Madras,https://nptel.ac.in/courses/110106124
Management,NOC:Financial Accounting - IITMandi,Prof. Puran Singh,IIT Mandi,https://nptel.ac.in/courses/110106147
Management,NOC:Technology Forecasting For Strategic Decision Making _ An Introduction,"Prof. Bala Ramadurai, Prof. Dmitry KUCHARAVY",EM Strasbourg Business School (University Of Strasbourg) And IITM,https://nptel.ac.in/courses/110106150
Management,NOC:Leadership For India Inc: Practical Concepts And Constructs,Prof. C Bhaktavatsala Rao,IIT Madras,https://nptel.ac.in/courses/110106151
Management,NOC:Business Development: From Start To Scale,Prof. C Bhaktavatsala Rao,IIT Madras,https://nptel.ac.in/courses/110106164
Management,NOC:Applied Econometrics,Prof. Sabuj Kumar Mandal,IIT Madras,https://nptel.ac.in/courses/110106165
Management,NOC:Strategic Sourcing,Prof. Arshinder Kaur,IIT Madras,https://nptel.ac.in/courses/110106435
Management,NOC:Public Organization And Management,Prof Vaneet Kashyap,IIT Tirupati,https://nptel.ac.in/courses/110106629
Management,NOC:Financial Statement Analysis And Reporting,Prof. Anil K. Sharma,IIT Roorkee,https://nptel.ac.in/courses/110107073
Management,NOC:Supply Chain Analytics,Prof. Rajat Agrawal,IIT Roorkee,https://nptel.ac.in/courses/110107074
Management,NOC:Business Analytics And Data Mining Modeling Using R,Prof. Gaurav Dixit,IIT Roorkee,https://nptel.ac.in/courses/110107092
Management,NOC:Marketing Research And Analysis-II,Prof. Jogendra K. Nayak,IIT Roorkee,https://nptel.ac.in/courses/110107113
Management,NOC:Business Statistics,Prof. Mukesh Kumar Barua,IIT Roorkee,https://nptel.ac.in/courses/110107114
Management,NOC:MCDM Techniques Using R,Prof. Gaurav Dixit,IIT Roorkee,https://nptel.ac.in/courses/110107115
Management,NOC:Financial Derivatives & Risk Management,Prof. J. P. Singh,IIT Roorkee,https://nptel.ac.in/courses/110107128
Management,NOC:Production And Operation Management,Prof. Rajat Agarwal,IIT Roorkee,https://nptel.ac.in/courses/110107141
Management,NOC:Financial Management For Managers,Prof. Anil K. Sharma,IIT Roorkee,https://nptel.ac.in/courses/110107144
Management,NOC:International Business,Prof. Jogendra K. Nayak,IIT Roorkee,https://nptel.ac.in/courses/110107145
Management,NOC:Principles Of Management,Prof. Usha Lenka,IIT Roorkee,https://nptel.ac.in/courses/110107150
Management,NOC:Talent Acquisition And Management,Prof. S. Rangnekar,IIT Roorkee,https://nptel.ac.in/courses/110107152
Management,NOC:Integrated Marketing Communication,Prof. Vinay Sharma,IIT Roorkee,https://nptel.ac.in/courses/110107158
Management,NOC:Leadership And Team Effectiveness,Prof. Santosh Rangnekar,IIT Roorkee,https://nptel.ac.in/courses/110107159
Management,NOC:Designing Work Organization,Prof. Santosh Rangnekar,IIT Roorkee,https://nptel.ac.in/courses/110107169
Management,NOC:Project Management,Prof. Ramesh Anbanandam,IIT Roorkee,https://nptel.ac.in/courses/110107430
Management,NOC:Innovation In Marketing And Marketing Of Innovation,Prof. Vinay Sharma,IIT Roorkee,https://nptel.ac.in/courses/110107432
Management,NOC:Strategic Services Marketing,Prof. Kalpak Kulkarni,IIT Roorkee,https://nptel.ac.in/courses/110107434
Management,NOC:Operations And Revenue Analytics,Prof. Rajat Agrawal,IIT Roorkee,https://nptel.ac.in/courses/110107630
Management,"NOC:Organizations Theory, Structure And Design",Prof. Usha Lenka,IIT Roorkee,https://nptel.ac.in/courses/110107921
Management,NOC:Integrated Marketing Management,Prof. R. Srinivasan,IISc Bangalore,https://nptel.ac.in/courses/110108141
Management,Managerial Accounting,Dr. Varadraj Bapat,IIT Bombay,https://nptel.ac.in/courses/110101003
Management,Managerial Accounting,Dr. Varadraj Bapat,IIT Bombay,https://nptel.ac.in/courses/110101004
Management,Managerial Economics,Dr. Trupti Mishra,IIT Bombay,https://nptel.ac.in/courses/110101005
Management,Quality Management,Dr. Indrajit Mukherjee,IIT Bombay,https://nptel.ac.in/courses/110101010
Management,NOC:Financial Accounting,Prof. Varadraj Bapat,IIT Bombay,https://nptel.ac.in/courses/110101131
Management,NOC:Cost Accounting,Prof. Varadraj Bapat,IIT Bombay,https://nptel.ac.in/courses/110101132
Management,NOC:Organization Development And Change In 21st Century,Prof. Ashish Pandey,IIT Bombay,https://nptel.ac.in/courses/110101146
Management,NOC:Managerial Economics,Prof. Trupti Mishra,IIT Bombay,https://nptel.ac.in/courses/110101149
Management,NOC:Business And Sustainable Development,Prof. Trupti Mishra,IIT Bombay,https://nptel.ac.in/courses/110101153
Management,NOC:Business Fundamentals For Entrepreneurs (Part 1: Internal Operation),Prof. Devdip Purkayastha,IIT Bombay,https://nptel.ac.in/courses/110101167
Management,NOC:Business Fundamentals For Entrepreneurs (Part 2: External Operation),Prof. Devdip Purkayastha,IIT Bombay,https://nptel.ac.in/courses/110101439
Management,Organisation Management,Prof. Vinayshil Gautam,IIT Delhi,https://nptel.ac.in/courses/110102016
Management,Organisation Of Engineering Systems And Human Resources Management,Prof. Vinayshil Gautam,IIT Delhi,https://nptel.ac.in/courses/110102058
Management,NOC:Labour Welfare And Industrial Relations,Prof. Abraham Cyril Issac,IIT Guwahati,https://nptel.ac.in/courses/110103506
Management,NOC:Learning And Development In Organizations,Prof. Abraham Cyril Issac,IIT Guwahati,https://nptel.ac.in/courses/110103754
Management,Introduction To Stochastic Processes And Its Applications,Dr. Raghu Nandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104024
Management,NOC:Strategic Marketing - Contemporary Issues,Prof. Jayanta Chatterjee,IIT Kanpur,https://nptel.ac.in/courses/110104055
Management,NOC:Strategy: An Introduction To Game Theory,"Prof. Aditya K Jagannatham, Prof. Vimal Kumar",IIT Kanpur,https://nptel.ac.in/courses/110104063
Management,NOC:Managing Services(Course Sponsored By Aricent),Prof. Jayanta Chatterjee,IIT Kanpur,https://nptel.ac.in/courses/110104065
Management,NOC:Quantitative Finance,Prof. Raghunandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104066
Management,NOC:Marketing Management-I,"Prof. Jayanta Chatterjee, Prof. Shashi Shekhar Mishra",IIT Kanpur,https://nptel.ac.in/courses/110104068
Management,NOC:Project Management,Prof. Raghu Nandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104073
Management,NOC:Total Quality Management - I,Prof. Raghunandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104080
Management,NOC:Total Quality Management - II,Prof. Raghunandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104085
Management,"NOC:Practitioners Course In Descriptive, Predictive And Prescriptive Analytics","Dr. Amandeep Singh, Dr. Deepu Philip, Prof. Sanjeev Newar",IIT Kanpur,https://nptel.ac.in/courses/110104086
Management,NOC:Microeconomics: Theory & Applications,Prof. Deep Mukerjee,IIT Kanpur,https://nptel.ac.in/courses/110104093
Management,NOC:Economics Of Health And Health Care,Prof.Angan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104095
Management,NOC:Simulation Of Business Systems: An Applied Approach,Prof. Deepu Philip,IIT Kanpur,https://nptel.ac.in/courses/110104096
Management,NOC:Data Analysis & Decision Making - II,Prof. Raghu Nandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104118
Management,NOC:Advanced Green Manufacturing Systems,"Dr. Amandeep Singh, Dr. Deepu Philip",IIT Kanpur,https://nptel.ac.in/courses/110104119
Management,NOC:Data Analysis & Decision Making - III,Prof. Raghunandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104125
Management,NOC:Artificial Intelligence (AI) For Investments,Prof. Abhinava Tripathi,IIT Kanpur,https://nptel.ac.in/courses/110104164
Management,NOC:Brand Management,Prof. Abhishek Kumar,IIT Kanpur,https://nptel.ac.in/courses/110104167
Management,NOC:Advanced Business Decision Support Systems,"Dr. Amandeep Singh Oberoi , Dr. Prabal Pratap Singh, Prof. Deepu Philip",IIT Kanpur,https://nptel.ac.in/courses/110104168
Management,NOC:Advanced Algorithmic Trading And Portfolio Management,Prof. Abhinava Tripathi,IIT Kanpur,https://nptel.ac.in/courses/110104169
Management,NOC:Multivariate Procedures With R,Prof. Shalabh,IIT Kanpur,https://nptel.ac.in/courses/110104440
Management,NOC:Business Marketing - Technology Focus,Prof. Jayanta Chatterjee,IIT Kanpur,https://nptel.ac.in/courses/110104507
Management,NOC:Advanced R Programming For Data Analytics In Business,Prof. Abhinava Tripathi,IIT Kanpur,https://nptel.ac.in/courses/110104513
Management,"NOC:Application Of Forecasting, Regression And Time Series Models",Prof. Raghu Nandan Sengupta,IIT Kanpur,https://nptel.ac.in/courses/110104743
Management,Consumer Behaviour,Dr. Sangeeta Sahney,IIT Kharagpur,https://nptel.ac.in/courses/110105029
Management,Econometric Modelling,Dr. Rudra P. Pradhan,IIT Kharagpur,https://nptel.ac.in/courses/110105030
Management,International Finance,"Dr. Arun K. Misra, Dr. Prabina Rajib",IIT Kharagpur,https://nptel.ac.in/courses/110105031
Management,Organizational Behaviour,Dr. Susmita Mukhopadhyay,IIT Kharagpur,https://nptel.ac.in/courses/110105033
Management,Organizational Behaviour,Dr. Susmita Mukhopadhyay,IIT Kharagpur,https://nptel.ac.in/courses/110105034
Management,Security Analysis And Portfolio Management,"Dr. Chandra Sekhar Mishra, Dr. Jitendra Mahakud",IIT Kharagpur,https://nptel.ac.in/courses/110105035
Management,Security Analysis And Portfolio Management,"Dr. Chandra Sekhar Mishra, Dr. Jitendra Mahakud",IIT Kharagpur,https://nptel.ac.in/courses/110105036
Management,Services Marketing,Dr. Biplab Datta,IIT Kharagpur,https://nptel.ac.in/courses/110105038
Management,NOC:Six Sigma,Prof. Tapan P. Bagchi,IIT Kharagpur,https://nptel.ac.in/courses/110105039
Management,International Business Communication,Prof. A Malik,IIT Kharagpur,https://nptel.ac.in/courses/110105051
Management,International Business Communication,Prof. A Malik,IIT Kharagpur,https://nptel.ac.in/courses/110105052
Management,Econometric Modelling,Dr. Rudra P. Pradhan,IIT Kharagpur,https://nptel.ac.in/courses/110105053
Management,Consumer Behaviour,Dr. Sangeeta Sahney,IIT Kharagpur,https://nptel.ac.in/courses/110105054
Management,International Finance,Dr. Arun K. Misra,IIT Kharagpur,https://nptel.ac.in/courses/110105057
Management,Applied Multivariate Statistical Modeling,Dr J Maiti,IIT Kharagpur,https://nptel.ac.in/courses/110105060
Management,Economics / Management / Entrepreneurship,Prof. P.K.J. Mohapatra,IIT Kharagpur,https://nptel.ac.in/courses/110105067
Management,NOC:Principles Of Human Resource Management,Prof. A Malik,IIT Kharagpur,https://nptel.ac.in/courses/110105069
Management,NOC:Commodity Derivatives And Risk Management,Prof. Prabina Rajib,IIT Kharagpur,https://nptel.ac.in/courses/110105071
Management,NOC:Strategic Communication For Sustainable Development,Prof. A Malik,IIT Kharagpur,https://nptel.ac.in/courses/110105073
Management,NOC:Knowledge Management,Prof. K B L Srivastava,IIT Kharagpur,https://nptel.ac.in/courses/110105076
Management,NOC:Gender Justice And Workplace Security,Prof. Dipa Dube,IIT Kharagpur,https://nptel.ac.in/courses/110105080
Management,NOC:Corporate Social Responsibility,Prof. Aradhna Malik,IIT Kharagpur,https://nptel.ac.in/courses/110105081
Management,NOC:Decision Modeling,Prof. Biswajit Mahanty,IIT Kharagpur,https://nptel.ac.in/courses/110105082
Management,NOC:Design And Analysis Of Experiments,Prof. Jhareswar Maiti,IIT Kharagpur,https://nptel.ac.in/courses/110105087
Management,NOC:Soft Skills For Business Negotiations And Marketing Strategies,Prof. Uttam Kumar Banerjee,IIT Kharagpur,https://nptel.ac.in/courses/110105090
Management,NOC:Research Writing,Prof. Aradhna Malik,IIT Kharagpur,https://nptel.ac.in/courses/110105091
Management,NOC:Engineering Econometrics,Prof. Rudra P Pradhan,IIT Kharagpur,https://nptel.ac.in/courses/110105093
Management,NOC:Industrial Safety Engineering,Prof. Jhareswar Maiti,IIT Kharagpur,https://nptel.ac.in/courses/110105094
Management,NOC:Selected Topics In Decision Modeling,Prof. Biswajit Mahanty,IIT Kharagpur,https://nptel.ac.in/courses/110105096
Management,NOC:Six Sigma,Prof. Jitesh J Thakkar,IIT Kharagpur,https://nptel.ac.in/courses/110105123
Management,NOC:Performance And Reward Management,Prof. Susmita Mukhopadhyay,IIT Kharagpur,https://nptel.ac.in/courses/110105137
Management,NOC:The Ethical Corporation,Prof Chhanda Chakraborti,IIT Kharagpur,https://nptel.ac.in/courses/110105138
